"branch","sigma_3","sigma_1","sigma_n","tau","alpha_deg","beta_deg","beta_rad","sigma_n_pri","tau_pri"
"NGC",-17.1855597288143,94.924212993588,0.976074471245201,41.3067999924869,66.2660304089329,42.5320608178657,0.74232449893023,0.04880372356226,2.06533999962434
"NGC",-17.1751120749398,94.9782325202715,1.0076887369882,41.3357917524269,66.2562512702468,42.5125025404936,0.741983142594068,0.05038443684941,2.06678958762134
"NGC",-17.1646289248121,95.0323854017278,1.03936975583614,41.3648248250607,66.2464721315608,42.4929442631215,0.741641786257906,0.0519684877918072,2.06824124125304
"NGC",-17.154110167765,95.0866719316216,1.07111770862313,41.3938993045964,66.2366929928747,42.4733859857494,0.741300429921744,0.0535558854311564,2.06969496522982
"NGC",-17.1435556928129,95.1410924042072,1.10293277665869,41.423015285399,66.2269138541886,42.4538277083773,0.740959073585582,0.0551466388329345,2.07115076426995
"NGC",-17.1329653886503,95.1956471143296,1.1348151417289,41.4521728619906,66.2171347155026,42.4342694310051,0.74061771724942,0.0567407570864449,2.07260864309953
"NGC",-17.1223391436505,95.2503363574255,1.16676498609745,41.4813721290507,66.2073555768165,42.414711153633,0.740276360913259,0.0583382493048725,2.07406860645254
"NGC",-17.1116768458646,95.3051604295241,1.19878249250692,41.5106131814164,66.1975764381305,42.3951528762609,0.739935004577097,0.059939124625346,2.07553065907082
"NGC",-17.1009783830215,95.3601196272489,1.23086784417977,41.5398961140821,66.1877972994444,42.3755945988888,0.739593648240935,0.0615433922089887,2.0769948057041
"NGC",-17.0902436425258,95.4152142478183,1.26302122481964,41.5692210222002,66.1780181607583,42.3560363215167,0.739252291904773,0.0631510612409822,2.07846105111001
"NGC",-17.0794725114581,95.4704445890471,1.29524281861237,41.5985880010811,66.1682390220723,42.3364780441445,0.738910935568612,0.0647621409306183,2.07992940005406
"NGC",-17.0686648765733,95.5258109493471,1.32753281022719,41.6279971461932,66.1584598833862,42.3169197667724,0.73856957923245,0.0663766405113593,2.08139985730966
"NGC",-17.0578206243,95.581313627729,1.35989138481793,41.6574485531632,66.1486807447002,42.2973614894003,0.738228222896288,0.0679945692408965,2.08287242765816
"NGC",-17.0469396407397,95.6369529238029,1.3923187280241,41.6869423177762,66.1389016060141,42.2778032120282,0.737886866560126,0.069615936401205,2.08434711588881
"NGC",-17.0360218116658,95.6927291377798,1.42481502597211,41.716478535976,66.129122467328,42.2582449346561,0.737545510223964,0.0712407512986055,2.0858239267988
"NGC",-17.0250670225226,95.7486425704726,1.45738046527637,41.7460573038649,66.119343328642,42.238686657284,0.737204153887803,0.0728690232638183,2.08730286519325
"NGC",-17.0140751584246,95.8046935232971,1.49001523304049,41.7756787177044,66.1095641899559,42.2191283799118,0.736862797551641,0.0745007616520246,2.08878393588522
"NGC",-17.0030461041558,95.8608822982738,1.52271951685848,41.805342873915,66.0997850512699,42.1995701025397,0.736521441215479,0.0761359758429241,2.09026714369575
"NGC",-16.9919797441683,95.917209198028,1.55549350481583,41.8350498690762,66.0900059125838,42.1800118251676,0.736180084879317,0.0777746752407913,2.09175249345381
"NGC",-16.9808759625815,95.9736745257921,1.58833738549079,41.8647997999273,66.0802267738977,42.1604535477955,0.735838728543155,0.0794168692745394,2.09323998999636
"NGC",-16.9697346431818,96.0302785854057,1.62125134795543,41.8945927633666,66.0704476352117,42.1408952704233,0.735497372206994,0.0810625673977714,2.09472963816833
"NGC",-16.9585556694208,96.0870216813177,1.65423558177691,41.9244288564526,66.0606684965256,42.1213369930512,0.735156015870832,0.0827117790888456,2.09622144282263
"NGC",-16.9473389244151,96.1439041185867,1.68729027701865,41.9543081764035,66.0508893578396,42.1017787156791,0.73481465953467,0.0843645138509324,2.09771540882017
"NGC",-16.9360842909451,96.2009262028827,1.72041562424142,41.9842308205973,66.0411102191535,42.082220438307,0.734473303198508,0.0860207812120708,2.09921154102987
"NGC",-16.9247916514539,96.2580882404878,1.75361181450465,42.0141968865726,66.0313310804674,42.0626621609349,0.734131946862347,0.0876805907252327,2.10070984432863
"NGC",-16.913460888047,96.315390538298,1.78687903936756,42.0442064720279,66.0215519417814,42.0431038835628,0.733790590526185,0.0893439519683779,2.1022103236014
"NGC",-16.9020918824906,96.3728334038238,1.82021749089031,42.0742596748226,66.0117728030953,42.0235456061906,0.733449234190023,0.0910108745445153,2.10371298374113
"NGC",-16.8906845162113,96.4304171451914,1.85362736163527,42.1043565929764,66.0019936644093,42.0039873288185,0.733107877853861,0.0926813680817633,2.10521782964882
"NGC",-16.879238670295,96.4881420711442,1.88710884466816,42.13449732467,65.9922145257232,41.9844290514464,0.732766521517699,0.0943554422334079,2.1067248662335
"NGC",-16.8677542254857,96.546008491044,1.92066213355929,42.1646819682452,65.9824353870371,41.9648707740743,0.732425165181538,0.0960331066779645,2.10823409841226
"NGC",-16.8562310621849,96.6040167148718,1.95428742238474,42.1949106222046,65.9726562483511,41.9453124967022,0.732083808845376,0.0977143711192368,2.10974553111023
"NGC",-16.8446690604506,96.6621670532291,1.9879849057275,42.2251833852124,65.962877109665,41.92575421933,0.731742452509214,0.0993992452863752,2.11125916926062
"NGC",-16.8330680999965,96.7204598173394,2.02175477867884,42.2555003560941,65.953097970979,41.9061959419579,0.731401096173052,0.101087738933942,2.1127750178047
"NGC",-16.8214280601906,96.7788953190491,2.05559723683935,42.2858616338367,65.9433188322929,41.8866376645858,0.73105973983689,0.102779861841968,2.11429308169184
"NGC",-16.8097488200548,96.8374738708286,2.08951247632027,42.3162673175892,65.9335396936068,41.8670793872137,0.730718383500729,0.104475623816014,2.11581336587946
"NGC",-16.7980302582637,96.8961957857738,2.12350069374458,42.3467175066624,65.9237605549208,41.8475211098416,0.730377027164567,0.106175034687229,2.11733587533312
"NGC",-16.7862722531436,96.9550613776071,2.15756208624837,42.3772123005292,65.9139814162347,41.8279628324694,0.730035670828405,0.107878104312418,2.11886061502646
"NGC",-16.7744746826717,97.0140709606786,2.19169685148194,42.4077517988247,65.9042022775487,41.8084045550973,0.729694314492243,0.109584842574097,2.12038758994123
"NGC",-16.7626374244753,97.0732248499673,2.22590518761109,42.4383361013463,65.8944231388626,41.7888462777252,0.729352958156081,0.111295259380554,2.12191680506732
"NGC",-16.7507603558305,97.1325233610825,2.26018729331829,42.4689653080542,65.8846440001765,41.7692880003531,0.72901160181992,0.113009364665915,2.12344826540271
"NGC",-16.7388433536613,97.1919668102645,2.29454336780397,42.4996395190711,65.8748648614905,41.749729722981,0.728670245483758,0.114727168390198,2.12498197595356
"NGC",-16.7268862945389,97.2515555143866,2.3289736107877,42.5303588346827,65.8650857228044,41.7301714456088,0.728328889147596,0.116448680539385,2.12651794173413
"NGC",-16.7148890546807,97.3112897909554,2.36347822250947,42.5611233553375,65.8553065841184,41.7106131682367,0.727987532811434,0.118173911125473,2.12805616776687
"NGC",-16.7028515099491,97.3711699581128,2.39805740373085,42.5919331816474,65.8455274454323,41.6910548908646,0.727646176475273,0.119902870186542,2.12959665908237
"NGC",-16.6907735358507,97.4311963346366,2.43271135573634,42.6227884143876,65.8357483067462,41.6714966134925,0.727304820139111,0.121635567786817,2.13113942071938
"NGC",-16.6786550075354,97.4913692399422,2.46744028033453,42.6536891544968,65.8259691680602,41.6519383361204,0.726963463802949,0.123372014016726,2.13268445772484
"NGC",-16.6664957997954,97.5516889940835,2.50224437985932,42.6846355030771,65.8161900293741,41.6323800587482,0.726622107466787,0.125112218992966,2.13423177515386
"NGC",-16.6542957870641,97.6121559177543,2.53712385717129,42.7156275613947,65.8064108906881,41.6128217813761,0.726280751130625,0.126856192858565,2.13578137806974
"NGC",-16.6420548434153,97.6727703322892,2.57207891565882,42.7466654308797,65.796631752002,41.593263504004,0.725939394794464,0.128603945782941,2.13733327154398
"NGC",-16.629772842562,97.7335325596654,2.60710975923942,42.7777492131262,65.7868526133159,41.5737052266319,0.725598038458302,0.130355487961971,2.13888746065631
"NGC",-16.6174496578557,97.7944429225035,2.64221659236098,42.8088790098926,65.7770734746299,41.5541469492598,0.72525668212214,0.132110829618049,2.14044395049463
"NGC",-16.6050851622854,97.8555017440686,2.67739962000296,42.8400549231019,65.7672943359438,41.5345886718876,0.724915325785978,0.133869981000148,2.14200274615509
"NGC",-16.5926792284764,97.916709348272,2.71265904767775,42.8712770548414,65.7575151972578,41.5150303945155,0.724573969449816,0.135632952383887,2.14356385274207
"NGC",-16.5802317286894,97.9780660596722,2.74799508143186,42.9025455073633,65.7477360585717,41.4954721171434,0.724232613113655,0.137399754071593,2.14512727536816
"NGC",-16.5677425348197,98.0395722034759,2.78340792784727,42.9338603830847,65.7379569198856,41.4759138397713,0.723891256777493,0.139170396392364,2.14669301915424
"NGC",-16.5552115183959,98.1012281055397,2.81889779404257,42.9652217845877,65.7281777811996,41.4563555623992,0.723549900441331,0.140944889702128,2.14826108922939
"NGC",-16.5426385505792,98.1630340923709,2.85446488767433,42.9966298146197,65.7183986425135,41.4367972850271,0.723208544105169,0.142723244383717,2.14983149073098
"NGC",-16.5300235021622,98.2249904911292,2.89010941693841,43.0280845760932,65.7086195038275,41.4172390076549,0.722867187769007,0.14450547084692,2.15140422880466
"NGC",-16.5173662435681,98.2870976296275,2.92583159057109,43.0595861720866,65.6988403651414,41.3976807302828,0.722525831432846,0.146291579528555,2.15297930860433
"NGC",-16.5046666448494,98.3493558363333,2.96163161785056,43.0911347058436,65.6890612264554,41.3781224529107,0.722184475096684,0.148081580892528,2.15455673529218
"NGC",-16.4919245756874,98.4117654403701,2.99750970859797,43.1227302807738,65.6792820877693,41.3585641755386,0.721843118760522,0.149875485429898,2.15613651403869
"NGC",-16.4791399053905,98.4743267715186,3.0334660731789,43.1543730004531,65.6695029490832,41.3390058981664,0.72150176242436,0.151673303658945,2.15771865002265
"NGC",-16.4663125028939,98.5370401602178,3.06950092250458,43.186062968623,65.6597238103972,41.3194476207943,0.721160406088198,0.153475046125229,2.15930314843115
"NGC",-16.4534422367581,98.5999059375663,3.10561446803317,43.2178002891918,65.6499446717111,41.2998893434222,0.720819049752037,0.155280723401658,2.16089001445959
"NGC",-16.4405289751681,98.6629244353238,3.14180692177113,43.2495850662338,65.640165533025,41.2803310660501,0.720477693415875,0.157090346088556,2.16247925331169
"NGC",-16.4275725859323,98.726095985912,3.17807849627438,43.2814174039902,65.630386394339,41.260772788678,0.720136337079713,0.158903924813719,2.16407087019951
"NGC",-16.4145729364817,98.7894209224161,3.21442940464973,43.3132974068687,65.6206072556529,41.2412145113058,0.719794980743551,0.160721470232487,2.16566487034343
"NGC",-16.4015298938686,98.8528995785861,3.25085986055615,43.3452251794441,65.6108281169669,41.2216562339337,0.71945362440739,0.162542993027808,2.16726125897221
"NGC",-16.3884433247655,98.9165322888379,3.28737007820605,43.3772008264583,65.6010489782808,41.2020979565616,0.719112268071228,0.164368503910302,2.16886004132291
"NGC",-16.3753130954646,98.9803193882546,3.32396027236661,43.4092244528201,65.5912698395947,41.1825396791895,0.718770911735066,0.166198013618331,2.17046122264101
"NGC",-16.3621390718763,99.044261212588,3.36063065836109,43.4412961636059,65.5814907009087,41.1629814018174,0.718429555398904,0.168031532918055,2.1720648081803
"NGC",-16.3489211195282,99.1083580982594,3.39738145207013,43.4734160640596,65.5717115622226,41.1434231244453,0.718088199062742,0.169869072603506,2.17367080320298
"NGC",-16.3356591035642,99.1726103823616,3.43421286993314,43.5055842595926,65.5619324235366,41.1238648470731,0.71774684272658,0.171710643496657,2.17527921297963
"NGC",-16.3223528887437,99.2370184026593,3.47112512894949,43.5378008557843,65.5521532848505,41.104306569701,0.717405486390419,0.173556256447474,2.17689004278921
"NGC",-16.30900233944,99.3015824975914,3.50811844667999,43.5700659583819,65.5423741461644,41.0847482923289,0.717064130054257,0.175405922333999,2.1785032979191
"NGC",-16.2956073196396,99.3663030062711,3.5451930412481,43.6023796733009,65.5325950074784,41.0651900149568,0.716722773718095,0.177259652062405,2.18011898366505
"NGC",-16.2821676929413,99.4311802684884,3.58234913134127,43.634742106625,65.5228158687923,41.0456317375847,0.716381417381933,0.179117456567063,2.18173710533125
"NGC",-16.2686833225547,99.4962146247105,3.6195869362124,43.6671533646063,65.5130367301063,41.0260734602125,0.716040061045772,0.18097934681062,2.18335766823031
"NGC",-16.2551540712997,99.5614064160834,3.65690667568098,43.6996135536653,65.5032575914202,41.0065151828404,0.71569870470961,0.182845333784049,2.18498067768327
"NGC",-16.2415798016051,99.6267559844335,3.69430857013464,43.7321227803917,65.4934784527341,40.9869569054683,0.715357348373448,0.184715428506732,2.18660613901958
"NGC",-16.2279603755074,99.6922636722682,3.73179284053027,43.7646811515435,65.4836993140481,40.9673986280962,0.715015992037286,0.186589642026513,2.18823405757718
"NGC",-16.2142956546502,99.757929822778,3.76935970839557,43.7972887740482,65.473920175362,40.9478403507241,0.714674635701124,0.188467985419778,2.18986443870241
"NGC",-16.2005855002828,99.8237547798371,3.80700939583024,43.8299457550023,65.464141036676,40.9282820733519,0.714333279364963,0.190350469791512,2.19149728775011
"NGC",-16.1868297732593,99.8897388880051,3.84474212550749,43.8626522016715,65.4543618979899,40.9087237959798,0.713991923028801,0.192237106275374,2.19313261008357
"NGC",-16.1730283340374,99.9558824925285,3.88255812067525,43.8954082214911,65.4445827593038,40.8891655186077,0.713650566692639,0.194127906033762,2.19477041107456
"NGC",-16.1591810426773,100.022185939341,3.92045760515758,43.9282139220662,65.4348036206178,40.8696072412356,0.713309210356477,0.196022880257879,2.19641069610331
"NGC",-16.1452877588411,100.088649575067,3.95844080335607,43.9610694111714,65.4250244819317,40.8500489638635,0.712967854020315,0.197922040167803,2.19805347055857
"NGC",-16.131348341791,100.15527374702,3.99650794025112,43.9939747967513,65.4152453432457,40.8304906864913,0.712626497684154,0.199825397012556,2.19969873983757
"NGC",-16.1173626503886,100.222058803206,4.03465924140344,44.0269301869208,65.4054662045596,40.8109324091192,0.712285141347992,0.201732962070172,2.20134650934604
"NGC",-16.1033305430941,100.289005092324,4.07289493295525,44.0599356899648,65.3956870658735,40.7913741317471,0.71194378501183,0.203644746647762,2.20299678449824
"NGC",-16.0892518779646,100.356112963768,4.1112152416318,44.0929914143386,65.3859079271875,40.771815854375,0.711602428675668,0.20556076208159,2.20464957071693
"NGC",-16.0751265126535,100.423382767628,4.14962039474266,44.1260974686682,65.3761287885014,40.7522575770029,0.711261072339507,0.207481019737133,2.20630487343341
"NGC",-16.0609543044092,100.49081485469,4.18811062018314,44.15925396175,65.3663496498154,40.7326992996307,0.710919716003345,0.209405531009157,2.2079626980875
"NGC",-16.046735110074,100.558409576439,4.22668614643565,44.1924610025515,65.3565705111293,40.7131410222586,0.710578359667183,0.211334307321783,2.20962305012758
"NGC",-16.0324687860832,100.626167285061,4.26534720257111,44.2257187002111,65.3467913724432,40.6935827448865,0.710237003331021,0.213267360128556,2.21128593501056
"NGC",-16.0181551884637,100.694088333442,4.30409401825031,44.2590271640383,65.3370122337572,40.6740244675144,0.709895646994859,0.215204700912516,2.21295135820192
"NGC",-16.0037941728332,100.762173075172,4.34292682372529,44.2923865035138,65.3272330950711,40.6544661901423,0.709554290658698,0.217146341186264,2.21461932517569
"NGC",-15.989385594399,100.830421864542,4.38184584984082,44.3257968282899,65.3174539563851,40.6349079127701,0.709212934322536,0.219092292492041,2.21628984141449
"NGC",-15.9749293079567,100.898835056551,4.42085132803568,44.3592582481903,65.307674817699,40.615349635398,0.708871577986374,0.221042566401784,2.21796291240951
"NGC",-15.9604251678893,100.967413006903,4.45994349034419,44.3927708732105,65.297895679013,40.5957913580259,0.708530221650212,0.222997174517209,2.21963854366053
"NGC",-15.9458730281661,101.036156072012,4.49912256939745,44.426334813518,65.2881165403269,40.5762330806538,0.70818886531405,0.224956128469872,2.2213167406759
"NGC",-15.9312727423416,101.105064608998,4.53838879842489,44.459950179452,65.2783374016408,40.5566748032817,0.707847508977889,0.226919439921245,2.2229975089726
"NGC",-15.916624163554,101.174138975695,4.57774241125566,44.4936170815243,65.2685582629548,40.5371165259095,0.707506152641727,0.228887120562783,2.22468085407621
"NGC",-15.9019271445248,101.243379530646,4.61718364231994,44.5273356304184,65.2587791242687,40.5175582485374,0.707164796305565,0.230859182115997,2.22636678152092
"NGC",-15.887181537557,101.31278663311,4.65671272665052,44.561105936991,65.2489999855827,40.4979999711653,0.706823439969403,0.232835636332526,2.22805529684955
"NGC",-15.8723871945342,101.382360643059,4.69632989988406,44.5949281122708,65.2392208468966,40.4784416937932,0.706482083633241,0.234816494994203,2.22974640561354
"NGC",-15.8575439669198,101.452101921182,4.73603539826258,44.6288022674595,65.2294417082105,40.4588834164211,0.70614072729708,0.236801769913129,2.23144011337298
"NGC",-15.8426517057553,101.522010828884,4.77582945863497,44.6627285139317,65.2196625695245,40.4393251390489,0.705799370960918,0.238791472931748,2.23313642569659
"NGC",-15.8277102616596,101.592087728291,4.81571231845825,44.6967069632351,65.2098834308384,40.4197668616768,0.705458014624756,0.240785615922912,2.23483534816175
"NGC",-15.8127194848276,101.662332982248,4.85568421579916,44.7307377270904,65.2001042921524,40.4002085843047,0.705116658288594,0.242784210789958,2.23653688635452
"NGC",-15.7976792250294,101.732746954321,4.89574538933547,44.7648209173918,65.1903251534663,40.3806503069326,0.704775301952432,0.244787269466774,2.23824104586959
"NGC",-15.7825893316086,101.8033300088,4.93589607835751,44.7989566462069,65.1805460147802,40.3610920295605,0.704433945616271,0.246794803917875,2.23994783231034
"NGC",-15.7674496534817,101.874082510699,4.97613652276959,44.8331450257769,65.1707668760942,40.3415337521883,0.704092589280109,0.24880682613848,2.24165725128885
"NGC",-15.7522600391367,101.945004825757,5.01646696309139,44.867386168517,65.1609877374081,40.3219754748162,0.703751232943947,0.25082334815457,2.24336930842585
"NGC",-15.737020336632,102.016097320442,5.05688764045952,44.901680187016,65.151208598722,40.3024171974441,0.703409876607785,0.252844382022976,2.2450840093508
"NGC",-15.7217303935951,102.087360361948,5.09739879662885,44.936027194037,65.141429460036,40.282858920072,0.703068520271623,0.254869939831442,2.24680135970185
"NGC",-15.7063900572217,102.158794318201,5.13800067397403,44.9704273025171,65.1316503213499,40.2633006426999,0.702727163935462,0.256900033698701,2.24852136512586
"NGC",-15.6909991742744,102.230399557857,5.17869351549095,45.004880625568,65.1218711826639,40.2437423653277,0.7023858075993,0.258934675774547,2.2502440312784
"NGC",-15.6755575910815,102.302176450306,5.21947756479817,45.0393872764757,65.1120920439778,40.2241840879556,0.702044451263138,0.260973878239909,2.25196936382379
"NGC",-15.6600651535358,102.37412536567,5.26035306613846,45.0739473687009,65.1023129052918,40.2046258105835,0.701703094926976,0.263017653306923,2.25369736843504
"NGC",-15.6445217070936,102.446246674809,5.30132026438014,45.1085610158791,65.0925337666057,40.1850675332114,0.701361738590815,0.265066013219007,2.25542805079395
"NGC",-15.6289270967735,102.518540749317,5.34237940501867,45.1432283318206,65.0827546279196,40.1655092558393,0.701020382254653,0.267118970250933,2.25716141659103
"NGC",-15.613281167155,102.591007961529,5.38353073417808,45.177949430511,65.0729754892336,40.1459509784672,0.700679025918491,0.269176536708904,2.25889747152555
"NGC",-15.5975837623776,102.663648684518,5.4247744986124,45.212724426111,65.0631963505475,40.126392701095,0.700337669582329,0.27123872493062,2.26063622130555
"NGC",-15.5818347261394,102.7364632921,5.46611094570727,45.2475534329565,65.0534172118615,40.1068344237229,0.699996313246167,0.273305547285364,2.26237767164783
"NGC",-15.566033901696,102.809452158831,5.50754032348128,45.2824365655593,65.0436380731754,40.0872761463508,0.699654956910006,0.275377016174064,2.26412182827796
"NGC",-15.5501811318594,102.882615660012,5.54906288058751,45.3173739386063,65.0338589344893,40.0677178689787,0.699313600573844,0.277453144029376,2.26586869693031
"NGC",-15.5342762589968,102.955954171691,5.59067886631511,45.3523656669606,65.0240797958033,40.0481595916066,0.698972244237682,0.279533943315756,2.26761828334803
"NGC",-15.518319125029,103.029468070661,5.63238853059062,45.3874118656611,65.0143006571172,40.0286013142344,0.69863088790152,0.281619426529531,2.26937059328306
"NGC",-15.5023095714298,103.103157734463,5.67419212397965,45.4225126499228,65.0045215184312,40.0090430368623,0.698289531565358,0.283709606198982,2.27112563249614
"NGC",-15.4862474392246,103.177023541389,5.71608989768823,45.4576681351367,64.9947423797451,39.9894847594902,0.697948175229197,0.285804494884411,2.27288340675684
"NGC",-15.470132568989,103.251065870481,5.75808210356441,45.4928784368704,64.984963241059,39.9699264821181,0.697606818893035,0.287904105178221,2.27464392184352
"NGC",-15.4539648008476,103.325285101535,5.80016899409975,45.528143670868,64.975184102373,39.950368204746,0.697265462556873,0.290008449704988,2.2764071835434
"NGC",-15.4377439744731,103.399681615098,5.84235082243082,45.5634639530499,64.9654049636869,39.9308099273738,0.696924106220711,0.292117541121541,2.27817319765249
"NGC",-15.4214699290849,103.474255792477,5.88462784234066,45.5988393995137,64.9556258250009,39.9112516500017,0.69658274988455,0.294231392117033,2.27994196997568
"NGC",-15.4051425034477,103.549008015731,5.9270003082604,45.6342701265335,64.9458466863148,39.8916933726296,0.696241393548388,0.29635001541302,2.28171350632668
"NGC",-15.3887615358706,103.623938667681,5.96946847527074,45.6697562505609,64.9360675476287,39.8721350952575,0.695900037212226,0.298473423763537,2.28348781252804
"NGC",-15.3723268642057,103.699048131906,6.01203259910347,45.7052978882242,64.9262884089427,39.8525768178854,0.695558680876064,0.300601629955173,2.28526489441121
"NGC",-15.3558383258469,103.774336792746,6.05469293614294,45.7408951563295,64.9165092702566,39.8330185405132,0.695217324539902,0.302734646807147,2.28704475781647
"NGC",-15.3392957577288,103.849805035305,6.0974497434277,45.7765481718599,64.9067301315706,39.8134602631411,0.69487596820374,0.304872487171385,2.288827408593
"NGC",-15.3226989963251,103.925453245451,6.140303278652,45.8122570519766,64.8969509928845,39.793901985769,0.694534611867579,0.3070151639326,2.29061285259883
"NGC",-15.3060478776477,104.001281809815,6.18325380016723,45.848021914018,64.8871718541984,39.7743437083969,0.694193255531417,0.309162690008361,2.2924010957009
"NGC",-15.2893422372456,104.077291115799,6.22630156698365,45.883842875501,64.8773927155124,39.7547854310248,0.693851899195255,0.311315078349182,2.29419214377505
"NGC",-15.272581910203,104.15348155157,6.26944683877174,45.91972005412,64.8676135768263,39.7352271536526,0.693510542859093,0.313472341938587,2.295986002706
"NGC",-15.255766731139,104.229853506067,6.31268987586386,45.9556535677477,64.8578344381403,39.7156688762805,0.693169186522932,0.315634493793193,2.29778267838739
"NGC",-15.2388965342053,104.306407369001,6.35603093925583,45.9916435344353,64.8480552994542,39.6961105989084,0.69282783018677,0.317801546962791,2.29958217672177
"NGC",-15.2219711530858,104.383143530854,6.39947029060834,46.0276900724122,64.8382761607681,39.6765523215363,0.692486473850608,0.319973514530417,2.30138450362061
"NGC",-15.2049904209949,104.460062382884,6.44300819224872,46.0637933000865,64.8284970220821,39.6569940441642,0.692145117514446,0.322150409612436,2.30318966500433
"NGC",-15.1879541706765,104.537164317124,6.4866449071723,46.099953336045,64.818717883396,39.637435766792,0.691803761178284,0.324332245358615,2.30499766680225
"NGC",-15.1708622344025,104.614449726384,6.53038069904407,46.1361702990533,64.80893874471,39.6178774894199,0.691462404842123,0.326519034952203,2.30680851495266
"NGC",-15.1537144439716,104.691919004254,6.57421583220029,46.1724443080559,64.7991596060239,39.5983192120478,0.691121048505961,0.328710791610014,2.30862221540279
"NGC",-15.1365106307082,104.769572545105,6.61815057164995,46.2087754821766,64.7893804673378,39.5787609346757,0.690779692169799,0.330907528582498,2.31043877410883
"NGC",-15.1192506254609,104.847410744087,6.66218518307649,46.2451639407183,64.7796013286518,39.5592026573036,0.690438335833637,0.333109259153824,2.31225819703591
"NGC",-15.1019342586012,104.925433997136,6.70631993283923,46.2816098031634,64.7698221899657,39.5396443799314,0.690096979497475,0.335315996641961,2.31408049015817
"NGC",-15.0845613600226,105.003642700972,6.75055508797506,46.3181131891738,64.7600430512797,39.5200861025593,0.689755623161314,0.337527754398753,2.31590565945869
"NGC",-15.0671317591389,105.082037253102,6.79489091619998,46.354674218591,64.7502639125936,39.5005278251872,0.689414266825152,0.339744545809999,2.31773371092955
"NGC",-15.0496452848831,105.160618051819,6.83932768591073,46.3912930114363,64.7404847739076,39.4809695478151,0.68907291048899,0.341966384295536,2.31956465057181
"NGC",-15.0321017657061,105.239385496207,6.88386566618632,46.427969687911,64.7307056352215,39.461411270443,0.688731554152828,0.344193283309316,2.32139848439555
"NGC",-15.0145010295754,105.31833998614,6.92850512678968,46.4647043683963,64.7209264965354,39.4418529930708,0.688390197816666,0.346425256339484,2.32323521841982
"NGC",-14.9968429039737,105.397481922286,6.97324633816926,46.5014971734539,64.7111473578494,39.4222947156987,0.688048841480505,0.348662316908463,2.3250748586727
"NGC",-14.9791272158978,105.476811706105,7.01808957146061,46.5383482238256,64.7013682191633,39.4027364383266,0.687707485144343,0.35090447857303,2.32691741119128
"NGC",-14.9613537918572,105.556329739852,7.06303509848798,46.5752576404336,64.6915890804772,39.3831781609545,0.687366128808181,0.353151754924399,2.32876288202168
"NGC",-14.9435224578728,105.636036426582,7.10808319176598,46.6122255443808,64.6818099417912,39.3636198835824,0.687024772472019,0.355404159588299,2.33061127721904
"NGC",-14.9256330394754,105.715932170146,7.15323412450116,46.6492520569509,64.6720308031051,39.3440616062102,0.686683416135857,0.357661706225058,2.33246260284754
"NGC",-14.9076853617049,105.796017375195,7.19848817059362,46.6863372996083,64.6622516644191,39.3245033288381,0.686342059799696,0.359924408529681,2.33431686498041
"NGC",-14.8896792491082,105.876292447183,7.24384560463868,46.7234813939985,64.652472525733,39.304945051466,0.686000703463534,0.362192280231934,2.33617406969993
"NGC",-14.8716145257388,105.956757792365,7.28930670192844,46.7606844619482,64.642693387047,39.2853867740939,0.685659347127372,0.364465335096422,2.33803422309741
"NGC",-14.8534910151547,106.037413817803,7.33487173845349,46.7979466254651,64.6329142483609,39.2658284967218,0.68531799079121,0.366743586922674,2.33989733127326
"NGC",-14.8353085404175,106.118260931363,7.38054099090444,46.8352680067385,64.6231351096748,39.2462702193496,0.684976634455049,0.369027049545222,2.34176340033693
"NGC",-14.8170669240909,106.19929954172,7.42631473667365,46.8726487281392,64.6133559709888,39.2267119419775,0.684635278118887,0.371315736833682,2.34363243640696
"NGC",-14.7987659882394,106.280530058357,7.47219325385684,46.9100889122195,64.6035768323027,39.2071536646054,0.684293921782725,0.373609662692842,2.34550444561098
"NGC",-14.7804055544271,106.36195289157,7.51817682125473,46.9475886817137,64.5937976936167,39.1875953872333,0.683952565446563,0.375908841062736,2.34737943408568
"NGC",-14.7619854437162,106.443568452465,7.56426571837471,46.9851481595378,64.5840185549306,39.1680371098612,0.683611209110401,0.378213285918736,2.34925740797689
"NGC",-14.7435054766656,106.525377152962,7.6104602254324,47.0227674687899,64.5742394162445,39.1484788324891,0.68326985277424,0.38052301127162,2.35113837343949
"NGC",-14.7249654733298,106.607379405799,7.65676062335346,47.0604467327503,64.5644602775585,39.1289205551169,0.682928496438078,0.382838031167673,2.35302233663751
"NGC",-14.7063652532572,106.689575624529,7.70316719377512,47.0981860748816,64.5546811388724,39.1093622777448,0.682587140101916,0.385158359688756,2.35490930374408
"NGC",-14.6877046354891,106.771966223523,7.7496802190479,47.1359856188288,64.5449020001863,39.0898040003727,0.682245783765754,0.387484010952395,2.35679928094144
"NGC",-14.6689834385582,106.854551617973,7.79629998223729,47.1738454884194,64.5351228615003,39.0702457230006,0.681904427429592,0.389814999111864,2.35869227442097
"NGC",-14.6502014804871,106.937332223892,7.84302676712537,47.2117658076638,64.5253437228142,39.0506874456285,0.681563071093431,0.392151338356268,2.36058829038319
"NGC",-14.6313585787872,107.020308458119,7.88986085821247,47.2497467007549,64.5155645841282,39.0311291682563,0.681221714757269,0.394493042910623,2.36248733503774
